# ----------------------------------------
# RW Las Vegas - GA4
# Free form-Dining - Click Discovery
# 20260401-20260629
# ----------------------------------------

Event name,Page path + query string,Link URL,Link text,Outbound,Event count,Total users
click,/dining/?hsa_acc=8262773001&hsa_cam=23670866328&hsa_grp=193238690046&hsa_ad=801271952782&hsa_src=g&hsa_tgt=kwd-14315500&hsa_kw=vegas%20hotel%20rooms&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23670866328&hsa_grp=193238690046&hsa_ad=801271952782&hsa_src=g&hsa_tgt=kwd-302072608461&hsa_kw=vegas%20resort%20rooms&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=23670866328&hsa_grp=193238690046&hsa_ad=801271952782&hsa_src=g&hsa_tgt=kwd-302072608461&hsa_kw=vegas%20resort%20rooms&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=23670866760&hsa_grp=189722320530&hsa_ad=801271952791&hsa_src=g&hsa_tgt=kwd-13687070&hsa_kw=las%20vegas%20hotel%20deals&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23670867738&hsa_grp=196138687324&hsa_ad=801271952812&hsa_src=g&hsa_tgt=aud-1458870253625:kwd-1217563160530&hsa_kw=fine%20dining%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=adwords,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=23670867738&hsa_grp=196138687324&hsa_ad=801271952812&hsa_src=g&hsa_tgt=aud-2445475684005:kwd-1217563160530&hsa_kw=fine%20dining%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?ot_source=adwords,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.hilton.com/en/hilton-honors/,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/?_gl=1*dxe6xo*_g,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/gatsbyscocktaillounge/reservations/create/search/?_gl=1*ynku14*_g,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/?_gl=1*bkyc0r*_gcl_aw*R0,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?_gl=1*y594yr*_gcl_aw*R0NMLjE,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*di7717*,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*fk8r31*,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?_gl=1*1yhsepe*_gcl_a,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23682504876&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&_gl=1*qmmr6o*_gcl_aw*R0N,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23691845951&hsa_grp=195183871176&hsa_ad=802147407766&hsa_src=g&hsa_tgt=kwd-2475658174970&hsa_kw=caesars%20palace%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=23691845951&hsa_grp=195183871176&hsa_ad=802147407766&hsa_src=g&hsa_tgt=kwd-363889360295&hsa_kw=bellagio%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://cookiepedia.co.uk/giving-consent-to-cookies,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/brezza/reservations/create/search/?ot_source=adwords,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?_gl=1*rbpjvj*_gcl_aw*R0NMLjE,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/redtail/reservations/create/search/?_gl=1*1xbvexi*_gcl_aw*R0NMLjE,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*1yfu6if*_gcl_aw*,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=23701235733&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3,https://www.sevenrooms.com/explore/wallysrwlasvegas/reservations/create/search/?ot_source=adwords,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385456:loc-190&hsa_kw=rw%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=c8d9991ac8e01a6f500bf3172f4d5853,https://www.opentable.com/r/alle-lounge-on-66-starlight-reservations-las-vegas?restref=1331188&lang=,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385456:loc-190&hsa_kw=rw%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=c8d9991ac8e01a6f500bf3172f4d5853,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385458:aud-813477434:loc-190&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=1526a32fddae1b68a8c0c924a97afe08,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385458:loc-190&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=4fd25e5051a91ed1eba43454205acba8,https://www.opentable.com/restref/client/?restref=1383328&lang=en-US&corrid=86f72692-9e18-4a0e-8560-,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385458:loc-190&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=5ee22aaaab761d03f453409453bb4079,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*18x8fgy*_gcl_au*,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385458:loc-190&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=8c65625cd5981ca51c0d085826709a01,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385458:loc-190&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=ad36b91420a418091b00d31652668aba,https://www.opentable.com/r/crossroads-kitchen-las-vegas-reservations-las-vegas?restref=1309441&lang,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385458:loc-190&hsa_kw=resorts%20world%20las%20vegas&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=b3416b50fe62198a1e17028998a823eb,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=bing,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385461:aud-813477434:loc-190&hsa_kw=resorts%20world&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=4279450d32ee14b8ee442f2ce0689bec,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=bing,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385461:loc-190&hsa_kw=resorts%20world&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=77dc6e41ee0c1bccde2f046c38f8d760,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*1i9dw4o,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494699&hsa_grp=1349103482373617&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84320211385461:loc-190&hsa_kw=resorts%20world&hsa_mt=e&hsa_net=adwords&hsa_ver=3&msclkid=899d833181091d891bdde93061f6622c,https://www.sevenrooms.com/reservations/aqualv/resorts-world-website?utm_source=RWLasVegas.com&utm_m,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533494700&hsa_grp=1356800063745160&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84801248948882:loc-190&hsa_kw=resorts%20world%20las%20vegas%20summer%20discounts&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=b1b1467f07f118c20daa2f9b08f0df36,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=bing,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494701&hsa_grp=1351302505472451&hsa_ad=&hsa_src=o&hsa_tgt=kwd-84457652367665:loc-190&hsa_kw=las%20vegas%20crockfords%20booking&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=2483c830c55a156591aea23a8ae333d9,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494704&hsa_grp=1364496644998815&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283282820:loc-190&hsa_kw=las%20vegas%20resorts&hsa_mt=p&hsa_net=adwords&hsa_ver=3&msclkid=8ef3eec2ca541c6317ce872539b03a92,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533494704&hsa_grp=1364496644998815&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283282825:loc-190&hsa_kw=top%20vegas%20hotels&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=c9e18135ee6616567a3beb750b81b887,https://cookiepedia.co.uk/giving-consent-to-cookies,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533494705&hsa_grp=1361198109955948&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85076126328742:loc-190&hsa_kw=vegas%20hotel%20reservations&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=485737700ba412acebfe5d581c682406,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=bing,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889942:loc-190&hsa_kw=venetian%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=b0e40993ba10189626c3638b6fa8c2d8,https://www.opentable.com/r/genting-palace-resorts-world-las-vegas-reservations-las-vegas?restref=12,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889942:loc-190&hsa_kw=venetian%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=efe82877b35013ec6cf6427315c386b9,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:aud-813477434:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=c2abce8ac5ce1acf68a0a4be8025e372,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*1sbo5jk*_gcl_au*,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:aud-813477434:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=c2abce8ac5ce1acf68a0a4be8025e372,https://www.sevenrooms.com/explore/rwlvcrossroads/reservations/create/search/?_gl=1*k92y9j*_gcl_au*N,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=4577aa42cf1215efd0d7c3affa4fd181,https://www.opentable.com/r/wallys-las-vegas-reservations-las-vegas?restref=1308319&lang=en-US&ot_so,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=ab3bd1d193641c2e2de9bbeb6924b98a,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/?_gl=1*rv8nxi*_gcl_au*MT,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=b4c9442fb3111a0a35d52e03c0970014,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=bing,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=bd3afd24bd30170138f794d68cff2a06,https://www.opentable.com/r/fuhu-resorts-world-las-vegas-reservations-las-vegas?restref=1188436&lang,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=bd3afd24bd30170138f794d68cff2a06,https://www.opentable.com/r/stubborn-seed-las-vegas-reservations-las-vegas?restref=1335541&lang=en-U,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889943:loc-190&hsa_kw=treasure%20island%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=f3c5496e3c0b1a1862cb23569ffd2ce0,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/?_gl=1*ckheth*_gcl_au*MT,,true,2,2
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889945:loc-190&hsa_kw=fountainbleau%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=b7d6555cfafb162c22873cbdea9b0205,https://www.opentable.com/restref/client/?restref=1342774&lang=en-US&corrid=4df41b2b-3339-4b27-b3ba-,,true,2,0
click,/dining/?hsa_acc=8262773001&hsa_cam=533497356&hsa_grp=1364496645201695&hsa_ad=&hsa_src=o&hsa_tgt=kwd-85282283889945:loc-190&hsa_kw=fountainbleau%20hotel%20reservations%20las%20vegas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&msclkid=b7d6555cfafb162c22873cbdea9b0205,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30&ot_source=bing,,true,2,0
click,/dining/?ibe%2Fdetails_aspx%3Fpropertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk%2AalDNI&ranSiteID=wVnhk.alDNI-GULQ02F4kGrVLhnh7cvURQ,https://www.opentable.com/r/juniors-resorts-world-las-vegas,,true,2,0
click,/dining/?ibe%2Fdetails_aspx%3Fpropertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk%2AalDNI&ranSiteID=wVnhk.alDNI-GULQ02F4kGrVLhnh7cvURQ,https://www.sevenrooms.com/explore/brezza/reservations/create/search/,,true,2,0
click,/dining/?ibe%2Fdetails_aspx%3Fpropertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk%2AalDNI&ranSiteID=wVnhk.alDNI-GULQ02F4kGrVLhnh7cvURQ,https://www.sevenrooms.com/explore/gentingpalace/reservations/create/search/,,true,2,2
click,/dining/?ibe%2Fdetails_aspx%3Fpropertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk%2AalDNI&ranSiteID=wVnhk.alDNI-GULQ02F4kGrVLhnh7cvURQ,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/,,true,2,2
click,/dining/?ibe%2Fdetails_aspx%3Fpropertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk%2AalDNI&ranSiteID=wVnhk.alDNI-GULQ02F4kGrVLhnh7cvURQ,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,2,0
click,/dining/?ibe%2Fdetails_aspx%3Fpropertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk%2AalDNI&ranSiteID=wVnhk.alDNI-O1t40bXCWoTU7GUakOL_Vw,https://www.sevenrooms.com/explore/brezza/reservations/create/search/?_gl=1*uc84ld*_gcl_au*MTE2Nzc1N,,true,2,2
click,/dining/?ibe/details.aspx?propertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=AysPbYF8vuM&ranSiteID=AysPbYF8vuM-fdmPPoaR7Z.L3kW.UNVM3Q,https://www.opentable.com/r/viva-by-ray-garcia-resorts-world-las-vegas-reservations-las-vegas?restre,,true,2,2
click,/dining/?ibe/details.aspx?propertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk*alDNI&ranSiteID=wVnhk.alDNI-LV8M6vWiz9gzuFnJOKlzHw,https://www.sevenrooms.com/explore/vivabyraygarcialasvegas/reservations/create/search/?_gl=1*utmpjw*,,true,2,2
click,/dining/?ibe/details.aspx?propertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk*alDNI&ranSiteID=wVnhk.alDNI-PuPK9FaZDE_5eXEzaxbh9Q,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?_gl=1*1cvrnwo*_gcl_aw*R0NMLj,,true,2,2
click,/dining/?ibe/details.aspx?propertyid=16702&rate=YYRA23&nono=1&ranMID=47200&ranEAID=wVnhk*alDNI&ranSiteID=wVnhk.alDNI-USqCA0lOcAMu1_c5k7fQmw,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?_gl=1*n7oxfv*_gcl_aw*R0NMLjE,,true,2,2
click,/dining/?ranSiteID=wVnhk.alDNI-.eYa2nNI74DliueTaUB4mw,https://www.sevenrooms.com/explore/coppersun/reservations/create/search/?_gl=1*159ckwy*_gcl_aw*R0NML,,true,2,2
click,/dining/?ranSiteID=wVnhk.alDNI-Hg.an_oZnhI_afmakxW1lQ,https://www.sevenrooms.com/explore/stubbornseedlv/reservations/create/search/?ot_source=adwords,,true,2,0
click,/dining/?ranSiteID=wVnhk.alDNI-I.Bgn2k.wtomeUY7qT.RjQ,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/?_gl=1*1c6h7lr*_gcl_aw*R0NMLj,,true,2,2
click,/dining/?ranSiteID=wVnhk.alDNI-YA_VUvU3DwRymP.3AYzDVA,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,2,0
click,/dining/?ranSiteID=wVnhk.alDNI-lICydK3PS3SxE1CDfjCoZg,https://www.sevenrooms.com/explore/kusanori/reservations/create/search/,,true,2,0
click,/dining/?ranSiteID=wVnhk.alDNI-ogGUVBF2639ln64vV6EjWQ,https://www.sevenrooms.com/explore/dawghousebarandsaloon/reservations/create/search/?ot_source=adwor,,true,2,0
click,/dining/?ranSiteID=wVnhk.alDNI-pBJ63iaP0bJ6wF_doOeirA,https://www.sevenrooms.com/reservations/carversteak?default_date=2021-12-30,,true,2,0
click,/dining/?toid=tab-bars-lounges,https://www.instagram.com/resortsworldlv/,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.opentable.com/r/juniors-resorts-world-las-vegas?ot_source=adwords,,true,2,0
click,/dining/?toid=tab-bars-lounges,https://www.opentable.com/r/kusa-nori-resorts-world-las-vegas-reservations-las-vegas?restref=1217548,,true,2,0
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*104oxzv*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*157s161*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*15epp7b*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*15f3dms*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*16lx4ec*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*16xzcmt*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*17ec161*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*18dt959*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1blyhld*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1bvjizw*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1d619bc*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1dqiw5n*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1gi9kyu*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1gkssug*_gcl_au*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1ifwpoi*_gcl_aw*,,true,2,2
click,/dining/?toid=tab-bars-lounges,https://www.sevenrooms.com/explore/alleloungeon66/reservations/create/search/?_gl=1*1lxdj85*_gcl_aw*,,true,2,2
